legislature,session,member_id
20,2,pelletier-maurice-4815
20,2,pelletier-joseph-alphonse-4811
20,2,paradis-ferdinand-4753
20,2,monette-philippe-4531
20,2,messier-felix-4483
20,2,marier-joseph-4343
20,2,leduc-francois-joseph-4103
20,2,leduc-edouard-4101
20,2,layton-gilbert-4049
20,2,lawn-edward-charles-4047
20,2,larochelle-joseph-theophile-3999
20,2,lariviere-nil-elie-3995
20,2,lamoureux-lucien-3931
20,2,lafleur-pierre-auguste-3871
20,2,labbe-tancrede-3815
20,2,gagne-joseph-david-3303
20,2,fleury-emery-3169
20,2,fisher-martin-beattie-3161
20,2,dussault-bona-3085
20,2,duguay-joseph-leonard-3011
20,2,dube-louis-felix-2967
20,2,dube-alfred-2965
20,2,delagrave-charles-2807
20,2,dansereau-georges-etienne-2759
20,2,coonan-thomas-joseph-2641
20,2,connors-francis-lawrence-2631
20,2,choquette-hector-2567
20,2,castonguay-antoine-2463
20,2,caron-joseph-napoleon-2419
20,2,carignan-anatole-2391
20,2,bulloch-william-ross-2325
20,2,boyer-auguste-2267
20,2,bouthillier-alexis-2249
20,2,boiteau-emile-2165
20,2,bertrand-charles-auguste-2049
20,2,bellemare-dionel-1985
20,2,belanger-joseph-gregoire-1969
20,2,beique-hortensius-1953
20,2,barrette-hermann-1855
20,2,auger-georges-adelard-1789
20,2,auger-henry-lemaitre-1791
20,2,barre-laurent-1851
20,2,barrette-antonio-1853
20,2,bastien-cleophas-1863
20,2,bercovitch-peter-2007
20,2,bilodeau-joseph-2081
20,2,bouchard-telesphore-damien-2193
20,2,bourque-john-samuel-2243
20,2,casgrain-leon-2455
20,2,chaloult-rene-2491
20,2,drouin-oscar-2959
20,2,leclerc-arthur-4085
20,2,lorrain-romeo-4249
20,2,marcoux-adolphe-4335
20,2,paquette-joseph-henri-albiny-4749
20,2,pouliot-camille-eugene-4961
20,2,raynault-adhemar-5051
20,2,turcotte-joseph-celestin-avila-5647
20,2,ducharme-charles-romulus-2975
20,2,dumaine-cyrille-3027
20,2,duplessis-maurice-le-noblet-3057
20,2,elie-antonio-3103
20,2,gregoire-joseph-ernest-3521
20,2,hamel-philippe-3583
20,2,langlais-hormisdas-3951
20,2,thibeault-gerard-5559
20,2,begin-joseph-damase-1947
20,2,labelle-rene-3821
20,2,gagnon-onesime-3325
20,2,goudreau-albert-3487
20,2,sauve-joseph-mignault-paul-5305
20,2,bertrand-pierre-2059
20,2,jolicoeur-henri-3729
20,2,tremblay-william-5617
20,2,larouche-arthur-4009
20,2,beaudry-rouville-1899
20,2,sauve-delpha-5303
20,2,lesage-emile-4179
20,1,vachon-henri-5667
20,1,trudel-marc-5631
20,1,tellier-maurice-5495
20,1,tardif-patrice-5463
20,1,tache-alexandre-5439
20,1,sherman-payson-alton-5353
20,1,roy-joseph-felix-5213
20,1,rousseau-ulphee-wilbrod-5193
20,1,rochefort-candide-5149
20,1,robinson-jonathan-5137
20,1,pouliot-francois-a-4965
20,1,pelletier-maurice-4815
20,1,pelletier-joseph-alphonse-4811
20,1,paradis-ferdinand-4753
20,1,monette-philippe-4531
20,1,messier-felix-4483
20,1,marier-joseph-4343
20,1,leduc-francois-joseph-4103
20,1,leduc-edouard-4101
20,1,layton-gilbert-4049
20,1,lawn-edward-charles-4047
20,1,larochelle-joseph-theophile-3999
20,1,lariviere-nil-elie-3995
20,1,lamoureux-lucien-3931
20,1,lafleur-pierre-auguste-3871
20,1,labbe-tancrede-3815
20,1,gagne-joseph-david-3303
20,1,fleury-emery-3169
20,1,fisher-martin-beattie-3161
20,1,dussault-bona-3085
20,1,duguay-joseph-leonard-3011
20,1,dube-louis-felix-2967
20,1,dube-alfred-2965
20,1,delagrave-charles-2807
20,1,dansereau-georges-etienne-2759
20,1,coonan-thomas-joseph-2641
20,1,connors-francis-lawrence-2631
20,1,choquette-hector-2567
20,1,castonguay-antoine-2463
20,1,caron-joseph-napoleon-2419
20,1,carignan-anatole-2391
20,1,bulloch-william-ross-2325
20,1,boyer-auguste-2267
20,1,bouthillier-alexis-2249
20,1,boiteau-emile-2165
20,1,bertrand-charles-auguste-2049
20,1,bellemare-dionel-1985
20,1,belanger-joseph-gregoire-1969
20,1,beique-hortensius-1953
20,1,barrette-hermann-1855
20,1,auger-georges-adelard-1789
20,1,auger-henry-lemaitre-1791
20,1,barre-laurent-1851
20,1,barrette-antonio-1853
20,1,bastien-cleophas-1863
20,1,bercovitch-peter-2007
20,1,bilodeau-joseph-2081
20,1,bouchard-telesphore-damien-2193
20,1,bourque-john-samuel-2243
20,1,casgrain-leon-2455
20,1,chaloult-rene-2491
20,1,drouin-oscar-2959
20,1,leclerc-arthur-4085
20,1,lorrain-romeo-4249
20,1,marcoux-adolphe-4335
20,1,paquette-joseph-henri-albiny-4749
20,1,poulin-raoul-4955
20,1,pouliot-camille-eugene-4961
20,1,raynault-adhemar-5051
20,1,turcotte-joseph-celestin-avila-5647
20,1,ducharme-charles-romulus-2975
20,1,dumaine-cyrille-3027
20,1,duplessis-maurice-le-noblet-3057
20,1,elie-antonio-3103
20,1,gregoire-joseph-ernest-3521
20,1,hamel-philippe-3583
20,1,langlais-hormisdas-3951
20,1,thibeault-gerard-5559
20,1,begin-joseph-damase-1947
20,1,labelle-rene-3821
20,1,gagnon-onesime-3325
20,1,goudreau-albert-3487
20,1,sauve-joseph-mignault-paul-5305
20,1,bertrand-pierre-2059
20,1,jolicoeur-henri-3729
20,1,tremblay-william-5617
20,1,larouche-arthur-4009
20,1,beaudry-rouville-1899
20,1,sauve-delpha-5303
20,1,lesage-emile-4179
19,1,trudel-marc-5631
19,1,thurber-alexandre-5567
19,1,thisdel-louis-joseph-5561
19,1,tardif-patrice-5463
19,1,stockwell-ralph-frederick-5417
19,1,smart-charles-allan-5391
19,1,sherman-payson-alton-5353
19,1,sabourin-elzear-5235
19,1,rousseau-ulphee-wilbrod-5193
19,1,rochon-jean-leo-5167
19,1,rochefort-candide-5149
19,1,rajotte-arthur-5027
19,1,pouliot-francois-a-4965
19,1,plante-anatole-4905
19,1,moreault-louis-joseph-4553
19,1,monk-frederick-arthur-4537
19,1,messier-felix-4483
19,1,merleau-joseph-barthelemi-4479
19,1,lesage-zenon-4185
19,1,leduc-francois-joseph-4103
19,1,lawn-edward-charles-4047
19,1,lauriault-wilfrid-eldege-4027
19,1,larochelle-joseph-theophile-3999
19,1,lariviere-nil-elie-3995
19,1,lapointe-thomas-3977
19,1,lamoureux-lucien-3931
19,1,lafleur-pierre-auguste-3871
19,1,labbe-tancrede-3815
19,1,gault-charles-ernest-3365
19,1,gaudet-alexandre-3357
19,1,gagnon-pierre-3327
19,1,fisher-martin-beattie-3161
19,1,farand-avila-3125
19,1,dussault-bona-3085
19,1,duguay-joseph-leonard-3011
19,1,dugas-lucien-3009
19,1,delagrave-charles-2807
19,1,dansereau-georges-etienne-2759
19,1,daniel-jean-gaetan-2749
19,1,cote-thomas-2679
19,1,cote-pierre-emile-2677
19,1,connors-francis-lawrence-2631
19,1,chouinard-alexandre-2571
19,1,choquette-hector-2567
19,1,charbonneau-joseph-euclide-2515
19,1,castonguay-antoine-2463
19,1,caron-(hull)-alexis-2429
19,1,caron-amedee-2393
19,1,bouthillier-alexis-2249
19,1,belanger-joseph-gregoire-1969
19,1,beaulieu-joseph-alphonse-1905
19,1,auger-henry-lemaitre-1791
19,1,authier-hector-1795
19,1,barre-laurent-1851
19,1,bastien-cleophas-1863
19,1,bercovitch-peter-2007
19,1,bergeron-joseph-arthur-2013
19,1,bouchard-telesphore-damien-2193
19,1,bourque-john-samuel-2243
19,1,casgrain-leon-2455
19,1,cliche-vital-2599
19,1,david-athanase-2771
19,1,drouin-oscar-2959
19,1,dufour-joseph-2993
19,1,lorrain-romeo-4249
19,1,paquette-joseph-henri-albiny-4749
19,1,perrault-joseph-edouard-4841
19,1,rochette-edgar-5157
19,1,taschereau-louis-alexandre-5481
19,1,taschereau-robert-5485
19,1,turcotte-joseph-celestin-avila-5647
19,1,ducharme-charles-romulus-2975
19,1,dumaine-cyrille-3027
19,1,duplessis-maurice-le-noblet-3057
19,1,elie-antonio-3103
19,1,francoeur-joseph-napoleon-3255
19,1,godbout-joseph-adelard-3459
19,1,gouin-paul-3495
19,1,gregoire-joseph-ernest-3521
19,1,hamel-philippe-3583
19,1,begin-joseph-damase-1947
19,1,byrne-francis-2343
19,1,mercier-(fils)-honore-4473
19,1,goudreau-albert-3487
19,1,bertrand-pierre-2059
19,1,cohen-joseph-2617
19,1,tremblay-william-5617
19,1,larouche-arthur-4009
19,1,beaudry-rouville-1899
19,1,sauve-delpha-5303
18,4,thisdel-louis-joseph-5561
18,4,stockwell-ralph-frederick-5417
18,4,smart-charles-allan-5391
18,4,saurette-alexandre-5295
18,4,saintonge-gontran-5261
18,4,sabourin-elzear-5235
18,4,rheaume-theodule-5069
18,4,reed-walter-5053
18,4,power-joseph-ignatius-4975
18,4,poulin-ernest-4939
18,4,plante-anatole-4905
18,4,piche-joseph-edouard-4881
18,4,phaneuf-joseph-emery-4863
18,4,morel-joseph-wilfrid-4555
18,4,moreault-louis-joseph-4553
18,4,moreau-emile-4551
18,4,messier-felix-4483
18,4,mcdonald-wallace-reginald-4431
18,4,lortie-pierre-4253
18,4,lapointe-thomas-3977
18,4,lamoureux-lucien-3931
18,4,lafleur-pierre-auguste-3871
18,4,grant-william-pierre-3509
18,4,giguere-joseph-philibert-3427
18,4,gauthier-pierre-3383
18,4,gault-charles-ernest-3365
18,4,gaudet-alexandre-3357
18,4,gagnon-pierre-3327
18,4,gagnon-henri-louis-3319
18,4,gabias-joseph-maurice-3287
18,4,frigon-joseph-auguste-3279
18,4,francoeur-joseph-achille-3251
18,4,fortin-joseph-edouard-3211
18,4,fortier-emery-hector-3189
18,4,fisher-martin-beattie-3161
18,4,fillion-joseph-ludger-3151
18,4,filion-joseph-3149
18,4,farand-avila-3125
18,4,dugas-lucien-3009
18,4,duffy-william-james-2987
18,4,dillon-joseph-henry-2899
18,4,delisle-gustave-2817
18,4,crete-joseph-alphida-2717
18,4,cote-thomas-2679
18,4,cote-pierre-emile-2677
18,4,chouinard-alexandre-2571
18,4,charbonneau-joseph-euclide-2515
18,4,caron-amedee-2393
18,4,bouthillier-alexis-2249
18,4,bissonnet-alfred-joseph-2093
18,4,belanger-arthur-1961
18,4,beique-hortensius-1953
18,4,arcand-charles-joseph-1747
18,4,authier-hector-1795
18,4,bachand-robert-raoul-1803
18,4,barre-laurent-1851
18,4,bastien-cleophas-1863
18,4,bercovitch-peter-2007
18,4,bergeron-joseph-arthur-2013
18,4,bouchard-telesphore-damien-2193
18,4,casgrain-leon-2455
18,4,david-athanase-2771
18,4,desmarais-stanislas-edmond-2879
18,4,drouin-oscar-2959
18,4,dufour-joseph-2993
18,4,perrault-joseph-edouard-4841
18,4,rochette-edgar-5157
18,4,samson-(quebec-centre)-joseph-5287
18,4,taschereau-louis-alexandre-5481
18,4,taschereau-robert-5485
18,4,turcotte-joseph-celestin-avila-5647
18,4,vautrin-irenee-5691
18,4,duplessis-maurice-le-noblet-3057
18,4,elie-antonio-3103
18,4,francoeur-joseph-napoleon-3255
18,4,godbout-joseph-adelard-3459
18,4,guertin-aime-3545
18,4,fauteux-gaspard-3137
18,4,mercier-(fils)-honore-4473
18,4,sauve-joseph-mignault-paul-5305
18,4,paquet-charles-abraham-4739
18,4,bertrand-pierre-2059
18,4,cohen-joseph-2617
18,3,thisdel-louis-joseph-5561
18,3,stockwell-ralph-frederick-5417
18,3,smart-charles-allan-5391
18,3,saurette-alexandre-5295
18,3,saintonge-gontran-5261
18,3,sabourin-elzear-5235
18,3,rheaume-theodule-5069
18,3,reed-walter-5053
18,3,power-joseph-ignatius-4975
18,3,poulin-ernest-4939
18,3,plante-anatole-4905
18,3,piche-joseph-edouard-4881
18,3,phaneuf-joseph-emery-4863
18,3,morel-joseph-wilfrid-4555
18,3,moreault-louis-joseph-4553
18,3,moreau-emile-4551
18,3,messier-felix-4483
18,3,mcdonald-wallace-reginald-4431
18,3,lortie-pierre-4253
18,3,legault-augustin-armand-4129
18,3,lapointe-thomas-3977
18,3,lapierre-laureat-3969
18,3,lamoureux-lucien-3931
18,3,lahaie-desire-3907
18,3,lafleur-pierre-auguste-3871
18,3,grant-william-pierre-3509
18,3,giguere-joseph-philibert-3427
18,3,gauthier-pierre-3383
18,3,gault-charles-ernest-3365
18,3,gaudet-alexandre-3357
18,3,gagnon-pierre-3327
18,3,gagnon-henri-louis-3319
18,3,gabias-joseph-maurice-3287
18,3,frigon-joseph-auguste-3279
18,3,francoeur-joseph-achille-3251
18,3,fortin-joseph-edouard-3211
18,3,fortier-emery-hector-3189
18,3,fisher-martin-beattie-3161
18,3,fillion-joseph-ludger-3151
18,3,filion-joseph-3149
18,3,farand-avila-3125
18,3,duval-mederic-3093
18,3,dugas-lucien-3009
18,3,duffy-william-james-2987
18,3,dillon-joseph-henry-2899
18,3,delisle-gustave-2817
18,3,dansereau-georges-2757
18,3,crete-joseph-alphida-2717
18,3,cote-thomas-2679
18,3,cote-pierre-emile-2677
18,3,chouinard-alexandre-2571
18,3,charbonneau-joseph-euclide-2515
18,3,caron-amedee-2393
18,3,bouthillier-alexis-2249
18,3,bissonnet-alfred-joseph-2093
18,3,belanger-arthur-1961
18,3,beique-hortensius-1953
18,3,bedard-joseph-ephraim-1929
18,3,arcand-charles-joseph-1747
18,3,authier-hector-1795
18,3,bachand-robert-raoul-1803
18,3,barre-laurent-1851
18,3,bastien-cleophas-1863
18,3,bercovitch-peter-2007
18,3,bergeron-joseph-arthur-2013
18,3,bouchard-telesphore-damien-2193
18,3,casgrain-leon-2455
18,3,david-athanase-2771
18,3,desmarais-stanislas-edmond-2879
18,3,drouin-oscar-2959
18,3,dufour-joseph-2993
18,3,perrault-joseph-edouard-4841
18,3,rochette-edgar-5157
18,3,samson-(quebec-centre)-joseph-5287
18,3,taschereau-louis-alexandre-5481
18,3,taschereau-robert-5485
18,3,turcotte-joseph-celestin-avila-5647
18,3,vautrin-irenee-5691
18,3,duplessis-maurice-le-noblet-3057
18,3,elie-antonio-3103
18,3,francoeur-joseph-napoleon-3255
18,3,godbout-joseph-adelard-3459
18,3,laferte-hector-3867
18,3,guertin-aime-3545
18,3,fauteux-gaspard-3137
18,3,mercier-(fils)-honore-4473
18,3,sauve-joseph-mignault-paul-5305
18,3,paquet-charles-abraham-4739
18,3,bertrand-pierre-2059
18,3,cohen-joseph-2617
18,2,thisdel-louis-joseph-5561
18,2,stockwell-ralph-frederick-5417
18,2,smart-charles-allan-5391
18,2,savoie-joseph-alcide-5315
18,2,saurette-alexandre-5295
18,2,saintonge-gontran-5261
18,2,sabourin-elzear-5235
18,2,reed-walter-5053
18,2,power-joseph-ignatius-4975
18,2,poulin-ernest-4939
18,2,plante-anatole-4905
18,2,piche-joseph-edouard-4881
18,2,phaneuf-joseph-emery-4863
18,2,morel-joseph-wilfrid-4555
18,2,moreault-louis-joseph-4553
18,2,moreau-emile-4551
18,2,messier-felix-4483
18,2,mcdonald-wallace-reginald-4431
18,2,lortie-pierre-4253
18,2,lemieux-joseph-pierre-cyrenus-4165
18,2,legault-augustin-armand-4129
18,2,lapierre-laureat-3969
18,2,lamoureux-lucien-3931
18,2,lahaie-desire-3907
18,2,lafleur-pierre-auguste-3871
18,2,grant-william-pierre-3509
18,2,giguere-joseph-philibert-3427
18,2,gauthier-pierre-3383
18,2,gault-charles-ernest-3365
18,2,gagnon-pierre-3327
18,2,gagnon-henri-louis-3319
18,2,gabias-joseph-maurice-3287
18,2,frigon-joseph-auguste-3279
18,2,francoeur-joseph-achille-3251
18,2,fortin-joseph-edouard-3211
18,2,fortier-emery-hector-3189
18,2,fisher-martin-beattie-3161
18,2,fillion-joseph-ludger-3151
18,2,filion-joseph-3149
18,2,farand-avila-3125
18,2,duval-mederic-3093
18,2,dugas-lucien-3009
18,2,duffy-william-james-2987
18,2,dillon-joseph-henry-2899
18,2,delisle-gustave-2817
18,2,dansereau-georges-2757
18,2,crete-joseph-alphida-2717
18,2,cote-thomas-2679
18,2,cote-pierre-emile-2677
18,2,chouinard-alexandre-2571
18,2,charbonneau-joseph-euclide-2515
18,2,caron-amedee-2393
18,2,bouthillier-alexis-2249
18,2,bissonnet-alfred-joseph-2093
18,2,belanger-arthur-1961
18,2,beique-hortensius-1953
18,2,bedard-joseph-ephraim-1929
18,2,arcand-charles-joseph-1747
18,2,authier-hector-1795
18,2,bachand-robert-raoul-1803
18,2,barre-laurent-1851
18,2,bastien-cleophas-1863
18,2,bercovitch-peter-2007
18,2,bergeron-joseph-arthur-2013
18,2,bouchard-telesphore-damien-2193
18,2,casgrain-leon-2455
18,2,david-athanase-2771
18,2,desmarais-stanislas-edmond-2879
18,2,drouin-oscar-2959
18,2,dufour-joseph-2993
18,2,perrault-joseph-edouard-4841
18,2,rochette-edgar-5157
18,2,samson-(quebec-centre)-joseph-5287
18,2,taschereau-louis-alexandre-5481
18,2,taschereau-robert-5485
18,2,turcotte-joseph-celestin-avila-5647
18,2,vautrin-irenee-5691
18,2,duplessis-maurice-le-noblet-3057
18,2,elie-antonio-3103
18,2,francoeur-joseph-napoleon-3255
18,2,godbout-joseph-adelard-3459
18,2,laferte-hector-3867
18,2,guertin-aime-3545
18,2,fauteux-gaspard-3137
18,2,mercier-(fils)-honore-4473
18,2,sauve-joseph-mignault-paul-5305
18,2,paquet-charles-abraham-4739
18,2,bertrand-pierre-2059
18,2,cohen-joseph-2617
18,1,thisdel-louis-joseph-5561
18,1,stockwell-ralph-frederick-5417
18,1,smart-charles-allan-5391
18,1,savoie-joseph-alcide-5315
18,1,saurette-alexandre-5295
18,1,saintonge-gontran-5261
18,1,sabourin-elzear-5235
18,1,reed-walter-5053
18,1,power-joseph-ignatius-4975
18,1,poulin-ernest-4939
18,1,plante-anatole-4905
18,1,piche-joseph-edouard-4881
18,1,phaneuf-joseph-emery-4863
18,1,morel-joseph-wilfrid-4555
18,1,moreault-louis-joseph-4553
18,1,moreau-emile-4551
18,1,messier-felix-4483
18,1,mcdonald-wallace-reginald-4431
18,1,marchand-victor-4319
18,1,lortie-pierre-4253
18,1,lemieux-joseph-pierre-cyrenus-4165
18,1,legault-augustin-armand-4129
18,1,lapierre-laureat-3969
18,1,lamoureux-lucien-3931
18,1,lahaie-desire-3907
18,1,lafleur-pierre-auguste-3871
18,1,grant-william-pierre-3509
18,1,giguere-joseph-philibert-3427
18,1,gauthier-pierre-3383
18,1,gault-charles-ernest-3365
18,1,gagnon-pierre-3327
18,1,gagnon-henri-louis-3319
18,1,gabias-joseph-maurice-3287
18,1,frigon-joseph-auguste-3279
18,1,francoeur-joseph-achille-3251
18,1,fortin-joseph-edouard-3211
18,1,fortier-emery-hector-3189
18,1,fisher-martin-beattie-3161
18,1,fillion-joseph-ludger-3151
18,1,filion-joseph-3149
18,1,farand-avila-3125
18,1,duval-mederic-3093
18,1,dugas-lucien-3009
18,1,duffy-william-james-2987
18,1,dillon-joseph-henry-2899
18,1,delisle-gustave-2817
18,1,dansereau-georges-2757
18,1,crete-joseph-alphida-2717
18,1,cote-thomas-2679
18,1,cote-pierre-emile-2677
18,1,chouinard-alexandre-2571
18,1,charbonneau-joseph-euclide-2515
18,1,caron-amedee-2393
18,1,bouthillier-alexis-2249
18,1,bissonnet-alfred-joseph-2093
18,1,belanger-arthur-1961
18,1,beique-hortensius-1953
18,1,bedard-joseph-ephraim-1929
18,1,arcand-charles-joseph-1747
18,1,authier-hector-1795
18,1,bachand-robert-raoul-1803
18,1,barre-laurent-1851
18,1,bastien-cleophas-1863
18,1,bercovitch-peter-2007
18,1,bergeron-joseph-arthur-2013
18,1,bouchard-telesphore-damien-2193
18,1,casgrain-leon-2455
18,1,david-athanase-2771
18,1,desmarais-stanislas-edmond-2879
18,1,drouin-oscar-2959
18,1,dufour-joseph-2993
18,1,perrault-joseph-edouard-4841
18,1,rochette-edgar-5157
18,1,samson-(quebec-centre)-joseph-5287
18,1,taschereau-louis-alexandre-5481
18,1,taschereau-robert-5485
18,1,turcotte-joseph-celestin-avila-5647
18,1,vautrin-irenee-5691
18,1,duplessis-maurice-le-noblet-3057
18,1,elie-antonio-3103
18,1,francoeur-joseph-napoleon-3255
18,1,godbout-joseph-adelard-3459
18,1,laferte-hector-3867
18,1,guertin-aime-3545
18,1,fauteux-gaspard-3137
18,1,mercier-(fils)-honore-4473
18,1,sauve-joseph-mignault-paul-5305
18,1,paquet-charles-abraham-4739
18,1,bertrand-pierre-2059
18,1,cohen-joseph-2617
17,4,thurber-alexandre-5567
17,4,thisdel-louis-joseph-5561
17,4,smart-charles-allan-5391
17,4,savoie-joseph-alcide-5315
17,4,saurette-alexandre-5295
17,4,renaud-(pere)-joseph-olier-5059
17,4,reed-walter-5053
17,4,power-joseph-ignatius-4975
17,4,poulin-ernest-4939
17,4,plante-anatole-4905
17,4,pilon-hormisdas-4889
17,4,piche-joseph-edouard-4881
17,4,phaneuf-joseph-emery-4863
17,4,oliver-carlton-james-4661
17,4,moreault-louis-joseph-4553
17,4,moreau-emile-4551
17,4,messier-felix-4483
17,4,mcmaster-andrew-ross-4449
17,4,mcdonald-wallace-reginald-4431
17,4,marchand-victor-4319
17,4,lortie-pierre-4253
17,4,lemieux-joseph-pierre-cyrenus-4165
17,4,lemieux-gustave-4161
17,4,leduc-alfred-4097
17,4,lapierre-laureat-3969
17,4,laperriere-david-3967
17,4,lamoureux-lucien-3931
17,4,lahaie-desire-3907
17,4,lafleur-pierre-auguste-3871
17,4,grant-william-pierre-3509
17,4,gauthier-pierre-3383
17,4,gault-charles-ernest-3365
17,4,gagnon-pierre-3327
17,4,frigon-joseph-auguste-3279
17,4,fortin-joseph-edouard-3211
17,4,fisher-martin-beattie-3161
17,4,farand-avila-3125
17,4,dugas-lucien-3009
17,4,dillon-joseph-henry-2899
17,4,delisle-gustave-2817
17,4,dansereau-georges-2757
17,4,crepeau-armand-charles-2713
17,4,cote-pierre-emile-2677
17,4,charbonneau-joseph-euclide-2515
17,4,caron-amedee-2393
17,4,bullock-william-stephen-2329
17,4,bouthillier-alexis-2249
17,4,bissonnet-alfred-joseph-2093
17,4,bernard-cyrille-americ-2025
17,4,bedard-joseph-ephraim-1929
17,4,authier-hector-1795
17,4,baillargeon-cyrille-1815
17,4,bastien-cleophas-1863
17,4,bercovitch-peter-2007
17,4,bergeron-joseph-arthur-2013
17,4,bouchard-telesphore-damien-2193
17,4,casgrain-leon-2455
17,4,david-athanase-2771
17,4,desmarais-stanislas-edmond-2879
17,4,drouin-oscar-2959
17,4,dufour-joseph-2993
17,4,perrault-joseph-edouard-4841
17,4,rochette-edgar-5157
17,4,samson-(quebec-centre)-joseph-5287
17,4,taschereau-louis-alexandre-5481
17,4,taschereau-robert-5485
17,4,turcotte-joseph-celestin-avila-5647
17,4,vautrin-irenee-5691
17,4,duplessis-maurice-le-noblet-3057
17,4,francoeur-joseph-napoleon-3255
17,4,godbout-joseph-adelard-3459
17,4,laferte-hector-3867
17,4,guertin-aime-3545
17,4,houde-camillien-3657
17,4,mercier-(fils)-honore-4473
17,4,sauve-joseph-mignault-paul-5305
17,4,paquet-charles-abraham-4739
17,4,cantin-charles-edouard-2373
17,4,cohen-joseph-2617
17,4,tremblay-william-5617
17,4,papineau-(beauharnois)-louis-joseph-4731
17,4,blain-alderic-2117
17,3,thurber-alexandre-5567
17,3,smart-charles-allan-5391
17,3,savoie-joseph-alcide-5315
17,3,saurette-alexandre-5295
17,3,renaud-(pere)-joseph-olier-5059
17,3,reed-walter-5053
17,3,power-joseph-ignatius-4975
17,3,poulin-ernest-4939
17,3,plante-anatole-4905
17,3,pilon-hormisdas-4889
17,3,piche-joseph-edouard-4881
17,3,phaneuf-joseph-emery-4863
17,3,ouellet-joseph-charles-ernest-4677
17,3,oliver-carlton-james-4661
17,3,moreault-louis-joseph-4553
17,3,moreau-emile-4551
17,3,messier-felix-4483
17,3,mcmaster-andrew-ross-4449
17,3,mcdonald-wallace-reginald-4431
17,3,marchand-victor-4319
17,3,lortie-pierre-4253
17,3,lemieux-joseph-pierre-cyrenus-4165
17,3,lemieux-gustave-4161
17,3,leduc-alfred-4097
17,3,lapierre-laureat-3969
17,3,laperriere-david-3967
17,3,lamoureux-lucien-3931
17,3,lahaie-desire-3907
17,3,lafleur-pierre-auguste-3871
17,3,grant-william-pierre-3509
17,3,gauthier-pierre-3383
17,3,gault-charles-ernest-3365
17,3,gagnon-pierre-3327
17,3,frigon-joseph-auguste-3279
17,3,fortin-joseph-edouard-3211
17,3,farand-avila-3125
17,3,dugas-lucien-3009
17,3,dillon-joseph-henry-2899
17,3,delisle-gustave-2817
17,3,dansereau-georges-2757
17,3,crepeau-armand-charles-2713
17,3,cote-pierre-emile-2677
17,3,charbonneau-joseph-euclide-2515
17,3,caron-amedee-2393
17,3,bullock-william-stephen-2329
17,3,bouthillier-alexis-2249
17,3,bissonnet-alfred-joseph-2093
17,3,bernard-cyrille-americ-2025
17,3,bedard-joseph-ephraim-1929
17,3,authier-hector-1795
17,3,baillargeon-cyrille-1815
17,3,bastien-cleophas-1863
17,3,bercovitch-peter-2007
17,3,bergeron-joseph-arthur-2013
17,3,bouchard-telesphore-damien-2193
17,3,casgrain-leon-2455
17,3,david-athanase-2771
17,3,desmarais-stanislas-edmond-2879
17,3,drouin-oscar-2959
17,3,dufour-joseph-2993
17,3,perrault-joseph-edouard-4841
17,3,perron-joseph-leonide-4859
17,3,rochette-edgar-5157
17,3,roy-alfred-valere-5197
17,3,samson-(quebec-centre)-joseph-5287
17,3,sauve-arthur-5301
17,3,taschereau-louis-alexandre-5481
17,3,turcotte-joseph-celestin-avila-5647
17,3,vautrin-irenee-5691
17,3,duplessis-maurice-le-noblet-3057
17,3,francoeur-joseph-napoleon-3255
17,3,godbout-joseph-adelard-3459
17,3,galipeault-antonin-3329
17,3,laferte-hector-3867
17,3,guertin-aime-3545
17,3,houde-camillien-3657
17,3,mercier-(fils)-honore-4473
17,3,paquet-charles-abraham-4739
17,3,cantin-charles-edouard-2373
17,3,cohen-joseph-2617
17,3,tremblay-william-5617
17,3,papineau-(beauharnois)-louis-joseph-4731
17,3,blain-alderic-2117
17,2,thurber-alexandre-5567
17,2,smart-charles-allan-5391
17,2,savoie-joseph-alcide-5315
17,2,saurette-alexandre-5295
17,2,renaud-(pere)-joseph-olier-5059
17,2,reed-walter-5053
17,2,power-joseph-ignatius-4975
17,2,poulin-ernest-4939
17,2,plante-anatole-4905
17,2,pilon-hormisdas-4889
17,2,piche-joseph-edouard-4881
17,2,philps-andrew-4869
17,2,phaneuf-joseph-emery-4863
17,2,ouellet-joseph-charles-ernest-4677
17,2,oliver-carlton-james-4661
17,2,moreault-louis-joseph-4553
17,2,moreau-emile-4551
17,2,messier-felix-4483
17,2,mcdonald-wallace-reginald-4431
17,2,marchand-victor-4319
17,2,lortie-pierre-4253
17,2,lemieux-joseph-pierre-cyrenus-4165
17,2,lemieux-gustave-4161
17,2,leduc-alfred-4097
17,2,lapierre-laureat-3969
17,2,laperriere-david-3967
17,2,lamoureux-lucien-3931
17,2,lahaie-desire-3907
17,2,lafreniere-jean-baptiste-3895
17,2,lafleur-pierre-auguste-3871
17,2,grant-william-pierre-3509
17,2,gauthier-pierre-3383
17,2,gault-charles-ernest-3365
17,2,gagnon-pierre-3327
17,2,gagnon-joseph-william-3321
17,2,frigon-joseph-auguste-3279
17,2,farand-avila-3125
17,2,dugas-lucien-3009
17,2,dillon-joseph-henry-2899
17,2,delisle-gustave-2817
17,2,dansereau-georges-2757
17,2,daniel-joseph-ferdinand-2751
17,2,crepeau-armand-charles-2713
17,2,cote-pierre-emile-2677
17,2,charbonneau-joseph-euclide-2515
17,2,caron-amedee-2393
