id,first_name,last_name,note,assnat_url,wikidata_id
hamel-wilfrid-3587,Wilfrid,Hamel,,https://www.assnat.qc.ca/fr/deputes/hamel-wilfrid-3587/index.html,Q3568200
hamilton-clarence-3589,Clarence,Hamilton,,https://www.assnat.qc.ca/fr/deputes/hamilton-clarence-3589/index.html,Q5126561
hamilton-henry-961,Henry,Hamilton,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/hamilton-henry-961.html,
hamilton-john-205,John,Hamilton,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/hamilton-john-205.html,
hamilton-john-robinson-3591,John Robinson,Hamilton,,https://www.assnat.qc.ca/fr/deputes/hamilton-john-robinson-3591/index.html,Q6255295
hanley-frank-3593,Frank,Hanley,,https://www.assnat.qc.ca/fr/deputes/hanley-frank-3593/index.html,Q3082641
hardy-denis-3595,Denis,Hardy,,https://www.assnat.qc.ca/fr/deputes/hardy-denis-3595/index.html,Q3022725
hardy-guy-15415,Guy,Hardy,,https://www.assnat.qc.ca/fr/deputes/hardy-guy-15415/index.html,Q16729638
harel-louise-3597,Louise,Harel,,https://www.assnat.qc.ca/fr/deputes/harel-louise-3597/index.html,Q3263752
harrison-edward-207,Edward,Harrison,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/harrison-edward-207.html,
hart-ezekiel-3599,Ezekiel,Hart,,https://www.assnat.qc.ca/fr/deputes/hart-ezekiel-3599/index.html,Q3062816
hartt-maurice-3601,Maurice,Hartt,,https://www.assnat.qc.ca/fr/deputes/hartt-maurice-3601/index.html,Q3300901
harvey-andre-3603,André,Harvey,,https://www.assnat.qc.ca/fr/deputes/harvey-andre-3603/index.html,Q60734272
harvey-gerald-3605,Gérald,Harvey,,https://www.assnat.qc.ca/fr/deputes/harvey-gerald-3605/index.html,Q30728533
harvey-ghislain-3607,Ghislain,Harvey,,https://www.assnat.qc.ca/fr/deputes/harvey-ghislain-3607/index.html,Q3104879
harwood-antoine-chartier-de-lotbiniere-3609,Antoine Chartier de Lotbinière,Harwood,,https://www.assnat.qc.ca/fr/deputes/harwood-antoine-chartier-de-lotbiniere-3609/index.html,Q2853790
harwood-robert-unwin-3611,Robert Unwin,Harwood,,https://www.assnat.qc.ca/fr/deputes/harwood-robert-unwin-3611/index.html,Q7350536
hatt-samuel-209,Samuel,Hatt,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/hatt-samuel-209.html,
hay-john-3613,John,Hay,,https://www.assnat.qc.ca/fr/deputes/hay-john-3613/index.html,Q3181715
haytayan-celine-19309,Céline,Haytayan,,https://www.assnat.qc.ca/fr/deputes/haytayan-celine-19309/index.html,Q114405328
head-edmund-walker-211,Edmund Walker,Head,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/head-edmund-walker-211.html,
hearn-john-3615,John,Hearn,,https://www.assnat.qc.ca/fr/deputes/hearn-john-3615/index.html,Q3181719
hearn-john-gabriel-3617,John Gabriel,Hearn,,https://www.assnat.qc.ca/fr/deputes/hearn-john-gabriel-3617/index.html,Q6234657
heath-edmund-3619,Edmund,Heath,,https://www.assnat.qc.ca/fr/deputes/heath-edmund-3619/index.html,Q3048099
hebert-edgar-3621,Edgar,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-edgar-3621/index.html,Q59783322
hebert-ernest-3623,Ernest,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-ernest-3623/index.html,Q59783323
hebert-genevieve-17877,Geneviève,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-genevieve-17877/index.html,Q59660800
hebert-germain-3625,Germain,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-germain-3625/index.html,Q59783324
hebert-jean-baptiste-3627,Jean-Baptiste,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-jean-baptiste-3627/index.html,Q6168928
hebert-noel-3629,Noël,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-noel-3629/index.html,Q7067492
hebert-rejean-12267,Réjean,Hébert,,https://www.assnat.qc.ca/fr/deputes/hebert-rejean-12267/index.html,Q3455960
hemming-edward-john-3631,Edward John,Hemming,,https://www.assnat.qc.ca/fr/deputes/hemming-edward-john-3631/index.html,Q3048556
heney-hugues-3633,Hugues,Heney,,https://www.assnat.qc.ca/fr/deputes/heney-hugues-3633/index.html,Q5934738
henry-edme-3635,Edme,Henry,,https://www.assnat.qc.ca/fr/deputes/henry-edme-3635/index.html,Q3560446
heriot-frederick-george-3637,Frederick George,Heriot,,https://www.assnat.qc.ca/fr/deputes/heriot-frederick-george-3637/index.html,Q5498014
hertel-de-rouville-jean-baptiste-melchior-3639,Jean-Baptiste-Melchior,Hertel de Rouville,,https://www.assnat.qc.ca/fr/deputes/hertel-de-rouville-jean-baptiste-melchior-3639/index.html,Q3163798
hertel-de-rouville-jean-baptiste-rene-3641,Jean-Baptiste-René,Hertel de Rouville,,https://www.assnat.qc.ca/fr/deputes/hertel-de-rouville-jean-baptiste-rene-3641/index.html,Q3163806
hetu-damien-3643,Damien,Hétu,,https://www.assnat.qc.ca/fr/deputes/hetu-damien-3643/index.html,Q5212454
heurtel-david-14883,David,Heurtel,,https://www.assnat.qc.ca/fr/deputes/heurtel-david-14883/index.html,Q16244040
hey-william-963,William,Hey,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/hey-william-963.html,
hivon-veronique-27,Véronique,Hivon,,https://www.assnat.qc.ca/fr/deputes/hivon-veronique-27/index.html,Q3564320
hodgins-william-3645,William,Hodgins,,https://www.assnat.qc.ca/fr/deputes/hodgins-william-3645/index.html,Q59783325
holden-richard-b-3647,Richard B.,Holden,,https://www.assnat.qc.ca/fr/deputes/holden-richard-b-3647/index.html,Q3430872
holland-samuel-johannes-965,Samuel Johannes,Holland,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/holland-samuel-johannes-965.html,
holmes-benjamin-3649,Benjamin,Holmes,,https://www.assnat.qc.ca/fr/deputes/holmes-benjamin-3649/index.html,Q4888827
holton-luther-hamilton-3651,Luther Hamilton,Holton,,https://www.assnat.qc.ca/fr/deputes/holton-luther-hamilton-3651/index.html,Q3267870
hope-henry-967,Henry,Hope,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/hope-henry-967.html,
hotchkiss-merritt-3653,Merritt,Hotchkiss,,https://www.assnat.qc.ca/fr/deputes/hotchkiss-merritt-3653/index.html,Q16845608
houda-pepin-fatima-61,Fatima,Houda-Pepin,,https://www.assnat.qc.ca/fr/deputes/houda-pepin-fatima-61/index.html,Q3067225
houde-albert-3655,Albert,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-albert-3655/index.html,Q59783327
houde-camillien-3657,Camillien,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-camillien-3657/index.html,Q461476
houde-charles-edouard-3659,Charles-Édouard,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-charles-edouard-3659/index.html,Q2958336
houde-fernand-3661,Fernand,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-fernand-3661/index.html,Q16636042
houde-gilles-3663,Gilles,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-gilles-3663/index.html,Q21598210
houde-louis-3665,Louis,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-louis-3665/index.html,Q6687401
houde-moise-3667,Moïse,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-moise-3667/index.html,Q3327071
houde-roger-3669,Roger,Houde,,https://www.assnat.qc.ca/fr/deputes/houde-roger-3669/index.html,Q7358358
hovington-claire-helene-3671,Claire-Hélène,Hovington,,https://www.assnat.qc.ca/fr/deputes/hovington-claire-helene-3671/index.html,Q5125132
hoyle-robert-3673,Robert,Hoyle,,https://www.assnat.qc.ca/fr/deputes/hoyle-robert-3673/index.html,Q7345657
hubert-louis-edouard-3675,Louis-Édouard,Hubert,,https://www.assnat.qc.ca/fr/deputes/hubert-louis-edouard-3675/index.html,Q16845324
huntington-lucius-seth-3679,Lucius Seth,Huntington,,https://www.assnat.qc.ca/fr/deputes/huntington-lucius-seth-3679/index.html,Q3265900
hunt-james-3677,James,Hunt,,https://www.assnat.qc.ca/fr/deputes/hunt-james-3677/index.html,Q6136417
huot-francois-3681,François,Huot,,https://www.assnat.qc.ca/fr/deputes/huot-francois-3681/index.html,Q5493294
huot-hector-simon-3683,Hector-Simon,Huot,,https://www.assnat.qc.ca/fr/deputes/huot-hector-simon-3683/index.html,Q5696540
huot-patrick-43,Patrick,Huot,,https://www.assnat.qc.ca/fr/deputes/huot-patrick-43/index.html,Q3369531
huot-pierre-gabriel-3685,Pierre-Gabriel,Huot,,https://www.assnat.qc.ca/fr/deputes/huot-pierre-gabriel-3685/index.html,Q3383077
hus-dit-millet-charles-3687,dit Millet,Hus,,https://www.assnat.qc.ca/fr/deputes/hus-dit-millet-charles-3687/index.html,Q5079245
hushion-william-james-3689,William James,Hushion,,https://www.assnat.qc.ca/fr/deputes/hushion-william-james-3689/index.html,Q3568735
hutchinson-matthew-3691,Matthew,Hutchinson,,https://www.assnat.qc.ca/fr/deputes/hutchinson-matthew-3691/index.html,Q6790707
hyde-george-gordon-3693,George Gordon,Hyde,,https://www.assnat.qc.ca/fr/deputes/hyde-george-gordon-3693/index.html,Q5539814
hyde-john-richard-3695,John Richard,Hyde,,https://www.assnat.qc.ca/fr/deputes/hyde-john-richard-3695/index.html,Q3182360
iraca-alexandre-12227,Alexandre,Iracà,,https://www.assnat.qc.ca/fr/deputes/iraca-alexandre-12227/index.html,Q2833749
irumberry-de-salaberry-charles-michel-d-213,Charles-Michel d',Irumberry de Salaberry,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/irumberry-de-salaberry-charles-michel-d-213.html,
irumberry-de-salaberry-ignace-michel-louis-antoine-d-3697,Ignace-Michel-Louis-Antoine d',Irumberry de Salaberry,,https://www.assnat.qc.ca/fr/deputes/irumberry-de-salaberry-ignace-michel-louis-antoine-d-3697/index.html,Q3148152
irumberry-de-salaberry-melchior-alphonse-d-3699,Melchior-Alphonse d',Irumberry de Salaberry,,https://www.assnat.qc.ca/fr/deputes/irumberry-de-salaberry-melchior-alphonse-d-3699/index.html,Q6811999
irvine-george-3701,George,Irvine,,https://www.assnat.qc.ca/fr/deputes/irvine-george-3701/index.html,Q3101660
irvine-james-3703,James,Irvine,,https://www.assnat.qc.ca/fr/deputes/irvine-james-3703/index.html,Q6136590
irving-paulus-aemilius-969,Paulus AEmilius,Irving,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/irving-paulus-aemilius-969.html,
isabelle-claire-17939,Claire,IsaBelle,,https://www.assnat.qc.ca/fr/deputes/isabelle-claire-17939/index.html,Q56877045
jacques-francois-17937,François,Jacques,,https://www.assnat.qc.ca/fr/deputes/jacques-francois-17937/index.html,Q60734223
james-yolande-49,Yolande,James,,https://www.assnat.qc.ca/fr/deputes/james-yolande-49/index.html,Q3572491
jean-mireille-16665,Mireille,Jean,,https://www.assnat.qc.ca/fr/deputes/jean-mireille-16665/index.html,Q24053442
jeannotte-chantale-17959,Chantale,Jeannotte,,https://www.assnat.qc.ca/fr/deputes/jeannotte-chantale-17959/index.html,Q56876977
jeannotte-joseph-edouard-3705,Joseph-Édouard,Jeannotte,,https://www.assnat.qc.ca/fr/deputes/jeannotte-joseph-edouard-3705/index.html,Q3184438
jerome-forget-monique-3707,Monique,Jérôme-Forget,,https://www.assnat.qc.ca/fr/deputes/jerome-forget-monique-3707/index.html,Q3320871
jette-louis-amable-215,Louis-Amable,Jetté,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/jette-louis-amable-215.html,
jobin-albert-3709,Albert,Jobin,,https://www.assnat.qc.ca/fr/deputes/jobin-albert-3709/index.html,Q59783328
jobin-andre-3711,André,Jobin,,https://www.assnat.qc.ca/fr/deputes/jobin-andre-3711/index.html,Q4759937
jobin-joseph-hilarion-3713,Joseph-Hilarion,Jobin,,https://www.assnat.qc.ca/fr/deputes/jobin-joseph-hilarion-3713/index.html,Q6280635
jodoin-claude-3715,Claude,Jodoin,,https://www.assnat.qc.ca/fr/deputes/jodoin-claude-3715/index.html,Q731275
jodoin-jean-baptiste-3717,Jean-Baptiste,Jodoin,,https://www.assnat.qc.ca/fr/deputes/jodoin-jean-baptiste-3717/index.html,Q16063004
johnson-andrew-stuart-3719,Andrew Stuart,Johnson,,https://www.assnat.qc.ca/fr/deputes/johnson-andrew-stuart-3719/index.html,Q4758664
johnson-(fils)-daniel-3723,Daniel,Johnson,fils,https://www.assnat.qc.ca/fr/deputes/johnson-(fils)-daniel-3723/index.html,Q3014237
johnson-john-217,John,Johnson,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/johnson-john-217.html,
johnson-(pere)-daniel-3725,Daniel,Johnson,père,https://www.assnat.qc.ca/fr/deputes/johnson-(pere)-daniel-3725/index.html,Q3014239
johnson-pierre-marc-3721,Pierre Marc,Johnson,,https://www.assnat.qc.ca/fr/deputes/johnson-pierre-marc-3721/index.html,Q964801
johnston-alexander-971,Alexander,Johnston,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/johnston-alexander-971.html,
johnston-raymond-thomas-3727,Raymond Thomas,Johnston,,https://www.assnat.qc.ca/fr/deputes/johnston-raymond-thomas-3727/index.html,Q50139549
jolicoeur-henri-3729,Henri,Jolicoeur,,https://www.assnat.qc.ca/fr/deputes/jolicoeur-henri-3729/index.html,Q3131344
joliette-barthelemy-3731,Barthélemy,Joliette,,https://www.assnat.qc.ca/fr/deputes/joliette-barthelemy-3731/index.html,Q2885977
jolin-barrette-simon-15359,Simon,Jolin-Barrette,,https://www.assnat.qc.ca/fr/deputes/jolin-barrette-simon-15359/index.html,Q16244101
jolivet-jean-pierre-3733,Jean-Pierre,Jolivet,,https://www.assnat.qc.ca/fr/deputes/jolivet-jean-pierre-3733/index.html,Q3169429
joly-de-lotbiniere-henri-gustave-3737,Henri-Gustave,Joly de Lotbinière,,https://www.assnat.qc.ca/fr/deputes/joly-de-lotbiniere-henri-gustave-3737/index.html,Q179925
joly-jean-a-3735,Jean-A.,Joly,,https://www.assnat.qc.ca/fr/deputes/joly-jean-a-3735/index.html,Q16107001
jones-(basse-ville-de-quebec)-john-3739,John,Jones,Basse-Ville de Québec,https://www.assnat.qc.ca/fr/deputes/jones-(basse-ville-de-quebec)-john-3739/index.html,Q6242034
jones-(bedford)-john-3741,John,Jones,Bedford,https://www.assnat.qc.ca/fr/deputes/jones-(bedford)-john-3741/index.html,Q6242007
jones-(missisquoi)-robert-3743,Robert,Jones,Missisquoi,https://www.assnat.qc.ca/fr/deputes/jones-(missisquoi)-robert-3743/index.html,Q7346169
jones-(william-henry)-robert-3745,Robert,Jones,William Henry,https://www.assnat.qc.ca/fr/deputes/jones-(william-henry)-robert-3745/index.html,Q7346167
jordan-(fils)-jacob-3747,Jacob,Jordan,fils,https://www.assnat.qc.ca/fr/deputes/jordan-(fils)-jacob-3747/index.html,Q2377811
jordan-(pere)-jacob-3749,Jacob,Jordan,père,https://www.assnat.qc.ca/fr/deputes/jordan-(pere)-jacob-3749/index.html,Q3157563
joron-guy-3751,Guy,Joron,,https://www.assnat.qc.ca/fr/deputes/joron-guy-3751/index.html,Q3121882
jourdain-claude-3753,Claude,Jourdain,,https://www.assnat.qc.ca/fr/deputes/jourdain-claude-3753/index.html,Q28030759
joyal-dowina-evariste-3755,Dowina-Évariste,Joyal,,https://www.assnat.qc.ca/fr/deputes/joyal-dowina-evariste-3755/index.html,Q5302687
juchereau-duchesnay-antoine-3757,Antoine,Juchereau Duchesnay,,https://www.assnat.qc.ca/fr/deputes/juchereau-duchesnay-antoine-3757/index.html,Q2854110
juchereau-duchesnay-antoine-louis-3759,Antoine-Louis,Juchereau Duchesnay,,https://www.assnat.qc.ca/fr/deputes/juchereau-duchesnay-antoine-louis-3759/index.html,Q4775415
juchereau-duchesnay-edouard-louis-antoine-charles-3761,Édouard-Louis-Antoine-Charles,Juchereau Duchesnay,,https://www.assnat.qc.ca/fr/deputes/juchereau-duchesnay-edouard-louis-antoine-charles-3761/index.html,Q8078091
juchereau-duchesnay-elzear-henri-219,Elzéar-Henri,Juchereau Duchesnay,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/juchereau-duchesnay-elzear-henri-219.html,
juchereau-duchesnay-jean-baptiste-221,Jean-Baptiste,Juchereau Duchesnay,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/juchereau-duchesnay-jean-baptiste-221.html,
judah-henry-3763,Henry,Judah,,https://www.assnat.qc.ca/fr/deputes/judah-henry-3763/index.html,Q16063071
julien-guy-3765,Guy,Julien,,https://www.assnat.qc.ca/fr/deputes/julien-guy-3765/index.html,Q3121885
julien-jonatan-17855,Jonatan,Julien,,https://www.assnat.qc.ca/fr/deputes/julien-jonatan-17855/index.html,Q56877009
juneau-carmen-3767,Carmen,Juneau,,https://www.assnat.qc.ca/fr/deputes/juneau-carmen-3767/index.html,Q20988944
jutras-normand-3769,Normand,Jutras,,https://www.assnat.qc.ca/fr/deputes/jutras-normand-3769/index.html,Q501607
kaine-john-charles-3771,John Charles,Kaine,,https://www.assnat.qc.ca/fr/deputes/kaine-john-charles-3771/index.html,Q3181224
kehoe-john-3773,John,Kehoe,,https://www.assnat.qc.ca/fr/deputes/kehoe-john-3773/index.html,Q6242649
kelley-geoffrey-55,Geoffrey,Kelley,,https://www.assnat.qc.ca/fr/deputes/kelley-geoffrey-55/index.html,Q3101084
kelley-gregory-17951,Gregory,Kelley,,https://www.assnat.qc.ca/fr/deputes/kelley-gregory-17951/index.html,Q59783857
kelly-john-hall-3775,John Hall,Kelly,,https://www.assnat.qc.ca/fr/deputes/kelly-john-hall-3775/index.html,Q3181676
kennedy-andrew-3777,Andrew,Kennedy,,https://www.assnat.qc.ca/fr/deputes/kennedy-andrew-3777/index.html,Q4757594
kennedy-george-3779,George,Kennedy,,https://www.assnat.qc.ca/fr/deputes/kennedy-george-3779/index.html,Q3101688
kennedy-patrick-3781,Patrick,Kennedy,,https://www.assnat.qc.ca/fr/deputes/kennedy-patrick-3781/index.html,Q16198868
kennedy-xavier-3783,Xavier,Kennedy,,https://www.assnat.qc.ca/fr/deputes/kennedy-xavier-3783/index.html,Q27920075
kerr-james-223,James,Kerr,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/kerr-james-223.html,
khadir-amir-25,Amir,Khadir,,https://www.assnat.qc.ca/fr/deputes/khadir-amir-25/index.html,Q1607747
khelfa-albert-3785,Albert,Khelfa,,https://www.assnat.qc.ca/fr/deputes/khelfa-albert-3785/index.html,Q4710634
kieffer-robert-3787,Robert,Kieffer,,https://www.assnat.qc.ca/fr/deputes/kieffer-robert-3787/index.html,Q3435577
kierans-eric-william-3789,Eric William,Kierans,,https://www.assnat.qc.ca/fr/deputes/kierans-eric-william-3789/index.html,Q555966
kierzkowski-alexandre-edouard-3791,Alexandre-Édouard,Kierzkowski,,https://www.assnat.qc.ca/fr/deputes/kierzkowski-alexandre-edouard-3791/index.html,Q2833383
kimber-rene-joseph-3793,René-Joseph,Kimber,,https://www.assnat.qc.ca/fr/deputes/kimber-rene-joseph-3793/index.html,Q7313646
king-james-3795,James,King,,https://www.assnat.qc.ca/fr/deputes/king-james-3795/index.html,Q6137340
kirkland-casgrain-claire-3799,Claire,Kirkland-Casgrain,,https://www.assnat.qc.ca/fr/deputes/kirkland-casgrain-claire-3799/index.html,Q3291691
kirkland-charles-aime-3797,Charles-Aimé,Kirkland,,https://www.assnat.qc.ca/fr/deputes/kirkland-charles-aime-3797/index.html,Q2957900
knight-albert-3801,Albert,Knight,,https://www.assnat.qc.ca/fr/deputes/knight-albert-3801/index.html,Q4710649
knight-ephraim-3803,Ephraim,Knight,,https://www.assnat.qc.ca/fr/deputes/knight-ephraim-3803/index.html,Q5382298
knowlton-lyman-3805,Lyman,Knowlton,,https://www.assnat.qc.ca/fr/deputes/knowlton-lyman-3805/index.html,Q59783329
knowlton-paul-holland-3807,Paul Holland,Knowlton,,https://www.assnat.qc.ca/fr/deputes/knowlton-paul-holland-3807/index.html,Q7151339
kotto-maka-41,Maka,Kotto,,https://www.assnat.qc.ca/fr/deputes/kotto-maka-41/index.html,Q3280630
labbe-gilles-3813,Gilles,Labbé,,https://www.assnat.qc.ca/fr/deputes/labbe-gilles-3813/index.html,Q3106323
labbe-tancrede-3815,Tancrède,Labbé,,https://www.assnat.qc.ca/fr/deputes/labbe-tancrede-3815/index.html,Q3514994
labbe-wilfrid-3817,Wilfrid,Labbé,,https://www.assnat.qc.ca/fr/deputes/labbe-wilfrid-3817/index.html,Q30127809
labelle-pierre-3819,Pierre,Labelle,,https://www.assnat.qc.ca/fr/deputes/labelle-pierre-3819/index.html,Q7192305
labelle-rene-3821,René,Labelle,,https://www.assnat.qc.ca/fr/deputes/labelle-rene-3821/index.html,Q59783330
laberge-arthur-3823,Arthur,Laberge,,https://www.assnat.qc.ca/fr/deputes/laberge-arthur-3823/index.html,Q59783331
laberge-charles-3825,Charles,Laberge,,https://www.assnat.qc.ca/fr/deputes/laberge-charles-3825/index.html,Q2959541
laberge-edouard-3827,Édouard,Laberge,,https://www.assnat.qc.ca/fr/deputes/laberge-edouard-3827/index.html,Q8078128
laberge-henri-e-3829,Henri-E.,Laberge,,https://www.assnat.qc.ca/fr/deputes/laberge-henri-e-3829/index.html,Q59783333
laberge-joseph-maurice-3831,Joseph-Maurice,Laberge,,https://www.assnat.qc.ca/fr/deputes/laberge-joseph-maurice-3831/index.html,Q59783335
labissonniere-joseph-arthur-3833,Joseph-Arthur,Labissonnière,,https://www.assnat.qc.ca/fr/deputes/labissonniere-joseph-arthur-3833/index.html,Q3184188
labreche-viger-louis-3835,Louis,Labrèche-Viger,,https://www.assnat.qc.ca/fr/deputes/labreche-viger-louis-3835/index.html,Q6687606
labrie-christine-17889,Christine,Labrie,,https://www.assnat.qc.ca/fr/deputes/labrie-christine-17889/index.html,Q56871993
labrie-jacques-3837,Jacques,Labrie,,https://www.assnat.qc.ca/fr/deputes/labrie-jacques-3837/index.html,Q3159225
lacerte-elie-3839,Élie,Lacerte,,https://www.assnat.qc.ca/fr/deputes/lacerte-elie-3839/index.html,Q3587748
lachance-bernard-3841,Bernard,Lachance,,https://www.assnat.qc.ca/fr/deputes/lachance-bernard-3841/index.html,Q59783336
lachance-claude-3843,Claude,Lachance,,https://www.assnat.qc.ca/fr/deputes/lachance-claude-3843/index.html,Q16267026
lachance-stephanie-17835,Stéphanie,Lachance,,https://www.assnat.qc.ca/fr/deputes/lachance-stephanie-17835/index.html,Q56877014
lachapelle-bernard-3845,Bernard,Lachapelle,,https://www.assnat.qc.ca/fr/deputes/lachapelle-bernard-3845/index.html,Q59783337
lachapelle-huguette-3847,Huguette,Lachapelle,,https://www.assnat.qc.ca/fr/deputes/lachapelle-huguette-3847/index.html,Q5934767
lacombe-aurele-3849,Aurèle,Lacombe,,https://www.assnat.qc.ca/fr/deputes/lacombe-aurele-3849/index.html,Q4822681
lacombe-georges-albini-3851,Georges-Albini,Lacombe,,https://www.assnat.qc.ca/fr/deputes/lacombe-georges-albini-3851/index.html,Q5546733
lacombe-mathieu-17927,Mathieu,Lacombe,,https://www.assnat.qc.ca/fr/deputes/lacombe-mathieu-17927/index.html,Q56877067
la-corne-luc-de-973,Luc de,La Corne,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/la-corne-luc-de-973.html,
lacoste-alexandre-225,Alexandre,Lacoste,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/lacoste-alexandre-225.html,Q2833795
lacoste-jean-marc-3853,Jean-Marc,Lacoste,,https://www.assnat.qc.ca/fr/deputes/lacoste-jean-marc-3853/index.html,
lacoste-louis-3855,Louis,Lacoste,,https://www.assnat.qc.ca/fr/deputes/lacoste-louis-3855/index.html,Q6687608
lacouture-louis-3857,Louis,Lacouture,,https://www.assnat.qc.ca/fr/deputes/lacouture-louis-3857/index.html,Q6687609
lacroix-edouard-3859,Édouard,Lacroix,,https://www.assnat.qc.ca/fr/deputes/lacroix-edouard-3859/index.html,Q3579923
lacroix-janvier-domptail-227,Janvier-Domptail,Lacroix,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/lacroix-janvier-domptail-227.html,
lacroix-joseph-hubert-3861,Joseph-Hubert,Lacroix,,https://www.assnat.qc.ca/fr/deputes/lacroix-joseph-hubert-3861/index.html,Q3184308
lacroix-louis-philippe-3863,Louis-Philippe,Lacroix,,https://www.assnat.qc.ca/fr/deputes/lacroix-louis-philippe-3863/index.html,Q30728447
ladouceur-clodomir-3865,Clodomir,Ladouceur,,https://www.assnat.qc.ca/fr/deputes/ladouceur-clodomir-3865/index.html,Q59783338
laferte-hector-3867,Hector,Laferté,,https://www.assnat.qc.ca/fr/deputes/laferte-hector-3867/index.html,Q5696748
laferte-joseph-3869,Joseph,Laferté,,https://www.assnat.qc.ca/fr/deputes/laferte-joseph-3869/index.html,Q6284781
lafleur-pierre-auguste-3871,Pierre-Auguste,Lafleur,,https://www.assnat.qc.ca/fr/deputes/lafleur-pierre-auguste-3871/index.html,Q7191969
lafond-joseph-romeo-3873,Joseph-Roméo,Lafond,,https://www.assnat.qc.ca/fr/deputes/lafond-joseph-romeo-3873/index.html,Q50094215
lafontaine-(berthier)-joseph-3883,Joseph,Lafontaine,Berthier,https://www.assnat.qc.ca/fr/deputes/lafontaine-(berthier)-joseph-3883/index.html,Q6284785
lafontaine-eugene-3875,Eugène,Lafontaine,,https://www.assnat.qc.ca/fr/deputes/lafontaine-eugene-3875/index.html,Q5408564
lafontaine-fernand-joseph-3877,Fernand-Joseph,Lafontaine,,https://www.assnat.qc.ca/fr/deputes/lafontaine-fernand-joseph-3877/index.html,Q5444522
lafontaine-georges-3879,Georges,Lafontaine,,https://www.assnat.qc.ca/fr/deputes/lafontaine-georges-3879/index.html,Q3103007
lafontaine-laurent-david-3881,Laurent-David,Lafontaine,,https://www.assnat.qc.ca/fr/deputes/lafontaine-laurent-david-3881/index.html,Q6501019
lafontaine-louis-hippolyte-3809,Louis-Hippolyte,LaFontaine,,https://www.assnat.qc.ca/fr/deputes/lafontaine-louis-hippolyte-3809/index.html,Q521081
lafontaine-(shefford)-joseph-3885,Joseph,Lafontaine,Shefford,https://www.assnat.qc.ca/fr/deputes/lafontaine-(shefford)-joseph-3885/index.html,Q6284786
laforest-andree-17913,Andrée,Laforest,,https://www.assnat.qc.ca/fr/deputes/laforest-andree-17913/index.html,Q56877048
laframboise-mario-15357,Mario,Laframboise,,https://www.assnat.qc.ca/fr/deputes/laframboise-mario-15357/index.html,Q774354
laframboise-maurice-3887,Maurice,Laframboise,,https://www.assnat.qc.ca/fr/deputes/laframboise-maurice-3887/index.html,Q6793266
lafrance-emilien-3889,Émilien,Lafrance,,https://www.assnat.qc.ca/fr/deputes/lafrance-emilien-3889/index.html,Q20737529
lafrance-paul-3891,Paul,Lafrance,,https://www.assnat.qc.ca/fr/deputes/lafrance-paul-3891/index.html,Q59783339
lafrance-yvon-3893,Yvon,Lafrance,,https://www.assnat.qc.ca/fr/deputes/lafrance-yvon-3893/index.html,Q16106697
lafreniere-ian-17903,Ian,Lafrenière,,https://www.assnat.qc.ca/fr/deputes/lafreniere-ian-17903/index.html,Q56877021
lafreniere-jean-baptiste-3895,Jean-Baptiste,Lafrenière,,https://www.assnat.qc.ca/fr/deputes/lafreniere-jean-baptiste-3895/index.html,Q59783341
lafreniere-marcel-3897,Marcel,Lafrenière,,https://www.assnat.qc.ca/fr/deputes/lafreniere-marcel-3897/index.html,Q59783342
